Opportunity ID,SAP Code,Account Region,Closed Lost Reason,Closed Lost Reason Comments,IDN Status
006Q800000LqfML,1008127,EMEA,Competition,,Not a Member
006Q800000LqfkZ,1004672,United States,,,Not a Member
006Q800000LqhEU,1005739,EMEA,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000LqhrB,1005739,EMEA,Change of Circumstances,,Not a Member
006Q800000LqoRF,1005058,United States,,,Active
006Q800000Lqrlh,1004857,United States,,,Active
006Q800000LqtAn,1005566,United States,,,Not a Member
006Q800000Lr2dt,1005293,United States,,,Active
006Q800000Lr4EH,1005055,United States,,,Active
006Q800000Lr8hs,1005165,United States,,,Active
006Q800000Lr9KR,1003392,Australia,No Decision,,Active
006Q800000LrEib,1005589,United States,,,Active
006Q800000LrEn7,1005165,United States,,,Active
006Q800000LrIM5,1007565,Canada,Unresponsive Contacts,,Not a Member
006Q800000LrfSO,,Australia,No Decision,,Not a Member
006Q800000LsbmT,1003384,Australia,,,Active
006Q800000Lspsg,1003384,Australia,,,Active
006Q800000Lsxwf,1003291,Australia,No Decision,,Not a Member
006Q800000Lt3Z5,1008127,EMEA,No Decision,,Not a Member
006Q800000LtMob,1008127,EMEA,,,Not a Member
006Q800000LtOSD,,EMEA,Competition,,Not a Member
006Q800000LtS9P,,EMEA,Competition,,Not a Member
006Q800000LtWj7,,Asia Pacific,,,Not a Member
006Q800000LtuVJ,1005046,United States,,,Active
006Q800000Ltxkx,1004715,United States,Other (Add detail to Other Closed Lost Reason),,Pending
006Q800000Lu0Fl,1003209,EMEA,,,Active
006Q800000Lu4T3,1004964,United States,,,Active
006Q800000Lu5CF,1005055,United States,,,Active
006Q800000LuF9x,1006058,United States,,,Active
006Q800000LuIfh,1008141,United States,,,Not a Member
006Q800000LuKMZ,1007197,United States,,,Active
006Q800000LuMct,1003379,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000LuOOB,1008104,United States,,,Not a Member
006Q800000LufQz,1007522,Canada,,,Not a Member
006Q800000LvCpy,1002967,Australia,Change of Circumstances,,Active
006Q800000LvNOn,1003394,Australia,,,Not a Member
006Q800000LvUzl,1003021,Australia,,,Active
006Q800000Lvpkr,1007591,Asia Pacific,No Decision,,Not a Member
006Q800000LwYro,1003209,EMEA,,,Active
006Q800000Lwhq5,,EMEA,Change of Circumstances,,Not a Member
006Q800000LxFQL,1008145,Canada,Unresponsive Contacts,,Not a Member
006Q800000LxJXB,1004764,United States,,,Active
006Q800000LxLif,1005293,United States,,,Active
006Q800000LxMDJ,1006271,United States,,,Active
006Q800000LxNJ4,1008032,United States,Unresponsive Contacts,,Active
006Q800000LxQ5d,1007473,Australia,,,Not a Member
006Q800000LxksL,1003113,Australia,,,Active
006Q800000LxsEn,1003347,Australia,,,Active
006Q800000Ly1wP,1003219,Australia,,,Not a Member
006Q800000LyVjC,1000559,New Zealand,No Decision,,Active
006Q800000LzpPh,1008196,EMEA,,,Not a Member
006Q800000M0470,1007939,EMEA,,,Not a Member
006Q800000M06yS,1005598,United States,No Decision,,Active
006Q800000M09hl,1005598,United States,No Decision,,Active
006Q800000M0AXN,1008101,Canada,Other (Add detail to Other Closed Lost Reason),Won by another ICT dealer,Not a Member
006Q800000M0I3V,1005055,United States,,,Active
006Q800000M0JPN,1005540,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000M0Q4H,1006480,Canada,,,Not a Member
006Q800000M0SFm,1008052,Canada,,,Not a Member
006Q800000M0WzJ,1004807,United States,,,Active
006Q800000M48f3,1008142,Australia,Other (Add detail to Other Closed Lost Reason),X-Series EOL,Not a Member
006Q800000M4C5y,1000646,Asia Pacific,,,Pending
006Q800000M4Q2U,,Australia,,,Active
006Q800000M4b4M,1007811,Asia Pacific,,,Not a Member
006Q800000M5Mw5,1000683,Asia Pacific,,,Active
006Q800000M5g5B,,Australia,No Decision,,Not a Member
006Q800000M5n6f,1004964,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000M5tdX,1005025,United States,,,Not a Member
006Q800000M5u89,1005451,United States,,,Not a Member
006Q800000M5wl3,1005287,United States,,,Active
006Q800000M5yaM,1001006,New Zealand,Pricing,,Active
006Q800000M5zbJ,,United States,,,Not a Member
006Q800000M67Oj,1005043,United States,,,Not a Member
006Q800000M67et,1004694,United States,,,Active
006Q800000M6d5I,1003261,Australia,,,Active
006Q800000M6nZG,1003261,Australia,,,Active
006Q800000M6u1F,1000874,OEM,,,Not a Member
006Q800000M6yKz,1003382,Australia,No Decision,,Not a Member
006Q800000M8Wip,1006994,Australia,Pricing,,Not a Member
006Q800000M8fhF,1007811,Asia Pacific,,,Not a Member
006Q800000M8hPi,1003198,Australia,Pricing,,Active
006Q800000M8kKM,1005111,United States,Unresponsive Contacts,,Not a Member
006Q800000M8m4P,1006470,United States,,,Active
006Q800000M8neo,1000952,Canada,,,Active
006Q800000M8o9R,1005392,United States,,,Active
006Q800000M8ohJ,1005067,United States,,,Active
006Q800000M8ovp,1005032,United States,,,Active
006Q800000M8q9d,1005781,Canada,,,Active
006Q800000M8rYj,1004760,United States,,,Active
006Q800000M8t2f,,Canada,,,Not a Member
006Q800000M9MB7,1008094,Australia,Competition,,Not a Member
006Q800000M9jpF,1003886,Canada,,,Active
006Q800000M9n4r,1003886,Canada,,,Active
006Q800000M9neL,1002729,Australia,,,Not a Member
006Q800000MAFsL,1003508,Australia,,,Not a Member
006Q800000MB2pq,1003396,EMEA,,,Active
006Q800000MBaZl,1004964,United States,,,Active
006Q800000MBbdt,1008171,United States,,,Active
006Q800000MBeAL,1007879,Canada,,,Not a Member
006Q800000MBen3,1003987,Canada,,,Active
006Q800000MBfUb,1003885,Canada,,,Active
006Q800000MBhbG,1004670,United States,,,Active
006Q800000MBix7,1006085,United States,,,Active
006Q800000MBj1y,1004670,United States,,,Active
006Q800000MBlDR,1004670,United States,,,Active
006Q800000MBlVB,,United States,,,Not a Member
006Q800000MBm1R,1007189,Canada,,,Not a Member
006Q800000MBow5,1007290,United States,Change of Circumstances,,Not a Member
006Q800000MBx9l,1003039,Australia,No Decision,,Not a Member
006Q800000MCoKZ,1003261,Australia,,,Active
006Q800000MEOc5,1007160,Asia Pacific,,,Not a Member
006Q800000MEh22,1008196,EMEA,,,Not a Member
006Q800000MEkXl,1006593,United States,,,Active
006Q800000MEoBc,,United States,Unresponsive Contacts,,Not a Member
006Q800000MEoTJ,1005111,United States,Unresponsive Contacts,,Not a Member
006Q800000MEruD,,United States,,,Not a Member
006Q800000MEudZ,1005970,Canada,,,Active
006Q800000MEv6b,1006816,Canada,,,Active
006Q800000MExtB,1005445,United States,,,Active
006Q800000MF1Ov,1005163,United States,,,Active
006Q800000MF7UL,1000671,New Zealand,,,Active
006Q800000MG1mg,1007475,Australia,,,Not a Member
006Q800000MGHBV,1006144,Australia,,,Active
006Q800000MGtAV,1002979,Australia,,,Active
006Q800000MHs7N,1007490,EMEA,Change of Circumstances,,Not a Member
006Q800000MHvlB,1005167,United States,,,Active
006Q800000MI1lm,1003992,Canada,,,Active
006Q800000MI32n,1006587,United States,,,Active
006Q800000MKgw6,1007778,Asia Pacific,No Decision,,Not a Member
006Q800000ML9jf,1007466,Australia,No Decision,,Not a Member
006Q800000MLGTJ,1002979,Australia,,,Active
006Q800000MLTDd,1004239,Australia,Unresponsive Contacts,,Not a Member
006Q800000MLcDh,1003209,EMEA,,,Active
006Q800000MLjdN,1007670,EMEA,Missing Features (Add detail to Other Closed Lost Reason),No visitor management system on offer from ICT,Not a Member
006Q800000MLlQf,1007555,Canada,Other (Add detail to Other Closed Lost Reason),Wan by MJM,Not a Member
006Q800000MLmUp,1003965,Canada,Unresponsive Contacts,,Active
006Q800000MLndl,1003090,EMEA,,,Active
006Q800000MLo5B,1005846,Canada,No Decision,,Active
006Q800000MLwxB,1007272,Canada,,,Not a Member
006Q800000MNrVB,1005931,Australia,,,Not a Member
006Q800000MOePS,1003090,EMEA,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000MOw2z,1007700,United States,,,Not a Member
006Q800000MOw6D,1003879,Canada,,,Active
006Q800000MP1ST,1008050,Canada,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000MP20L,1008096,Canada,,,Not a Member
006Q800000MP2rZ,1005067,United States,,,Active
006Q800000MP3Z7,1004035,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000MP4DV,1005163,United States,,,Active
006Q800000MP63z,1005111,United States,Unresponsive Contacts,,Not a Member
006Q800000MP7BJ,1008201,United States,,,Not a Member
006Q800000MP7RR,1007911,Canada,No Decision,,Not a Member
006Q800000MPA5z,1007443,Canada,,,Active
006Q800000MPAfV,1004793,United States,,,Not a Member
006Q800000MPBq1,1004527,United States,,,Active
006Q800000MPCCb,,United States,,,Not a Member
006Q800000MPCR7,1005165,United States,,,Active
006Q800000MPCXZ,1007197,United States,,,Active
006Q800000MPFAT,1005165,United States,,,Active
006Q800000MPFDi,1007443,Canada,,,Active
006Q800000MPFiL,1000657,New Zealand,,,Active
006Q800000MPFwr,1005346,United States,,,Not a Member
006Q800000MPJMN,1000874,OEM,,,Not a Member
006Q800000MPX2X,1003022,Australia,,,Not a Member
006Q800000MQxJ7,1000646,Asia Pacific,,,Pending
006Q800000MS4la,1004968,United States,,,Active
006Q800000MS59m,1003090,EMEA,Competition,,Active
006Q800000MSBIQ,1007688,EMEA,,,Not a Member
006Q800000MSDLp,1004715,United States,Other (Add detail to Other Closed Lost Reason),,Pending
006Q800000MSLEX,1005111,United States,Unresponsive Contacts,,Not a Member
006Q800000MSLT3,1005121,United States,,,Active
006Q800000MSPIa,1003444,Australia,,,Pending
006Q800000MSQ7p,1007639,United States,,,Active
006Q800000MSSzB,1002866,Australia,Competition,,Not a Member
006Q800000MSXHK,1004540,United States,,,Not a Member
006Q800000MSXZ3,1005163,United States,,,Active
006Q800000MSYIG,,Australia,Competition,,Active
006Q800000MSZBA,1000755,New Zealand,No Decision,,Not a Member
006Q800000MT3Vh,1008511,New Zealand,,,Not a Member
006Q800000MTQLp,1003022,Australia,,,Not a Member
006Q800000MU0E2,1007778,Asia Pacific,,,Not a Member
006Q800000MUPnW,1000447,Asia Pacific,,,Active
006Q800000MUoHH,1007223,Asia Pacific,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000MVME5,1006850,Canada,,,Active
006Q800000MVOhJ,1006956,Canada,,,Not a Member
006Q800000MVTIn,1005067,United States,,,Active
006Q800000MVUht,1004778,United States,,,Active
006Q800000MVXRG,1006205,Australia,,,Not a Member
006Q800000MVZb8,1007197,United States,,,Active
006Q800000MVZo1,1005034,United States,,,Active
006Q800000MVdGX,1000874,OEM,,,Not a Member
006Q800000MVf5R,1006205,Australia,,,Not a Member
006Q800000MVnML,1003552,Australia,,,Not a Member
006Q800000MWDv7,1003016,Australia,No Decision,,Not a Member
006Q800000MWrUM,1003453,Australia,No Decision,,Not a Member
006Q800000MYkGf,1006246,Canada,,,Active
006Q800000MYoCD,1003965,Canada,,,Active
006Q800000MYq17,1003965,Canada,Other (Add detail to Other Closed Lost Reason),Went with ICT 8 Door Kit only - No Biometrics at all,Active
006Q800000MYtBu,1006623,Canada,Unresponsive Contacts,,Not a Member
006Q800000MYtev,1004029,Canada,,,Pending
006Q800000MYuUX,1005067,United States,,,Active
006Q800000MYvon,1007691,Canada,Unresponsive Contacts,,Not a Member
006Q800000MYwbB,1007691,Canada,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000MYweP,1007691,Canada,Unresponsive Contacts,,Not a Member
006Q800000MYy0H,1006246,Canada,Unresponsive Contacts,,Active
006Q800000MYyOT,1003965,Canada,Other (Add detail to Other Closed Lost Reason),Went with ICT 8 Door Kit only - No Biometrics at all,Active
006Q800000MZ5D4,1007243,Canada,,,Active
006Q800000MZ8EA,1008201,United States,,,Not a Member
006Q800000MbQQI,1003379,Australia,Change of Circumstances,,Active
006Q800000MbRPj,1002695,Australia,No Decision,,Active
006Q800000McDpB,1003038,Australia,,,Active
006Q800000McEQH,1003038,Australia,No Decision,,Active
006Q800000McX9Z,1002171,New Zealand,Unresponsive Contacts,,Active
006Q800000MeYhR,1007777,Canada,,,Not a Member
006Q800000Mebx3,1007639,United States,,,Active
006Q800000MecbO,1005544,United States,,,Active
006Q800000MemCX,1004793,United States,,,Not a Member
006Q800000Memin,1005298,United States,,,Active
006Q800000Meonp,1003347,Australia,,,Active
006Q800000Mep3y,1005161,United States,,,Active
006Q800000MfMXl,1002798,Australia,,,Not a Member
006Q800000MfeJQ,1005161,United States,,,Active
006Q800000MgJmL,,Australia,,,Active
006Q800000MhCAx,1002467,Asia Pacific,,,Active
006Q800000MhQ4L,1006805,EMEA,Pricing,,Active
006Q800000MhWZS,1003209,EMEA,Change of Circumstances,,Active
006Q800000MhYmX,1004804,United States,,,Active
006Q800000MhaGT,1007700,United States,No Decision,,Not a Member
006Q800000MhabR,1007001,United States,,,Not a Member
006Q800000Mhay1,1004763,United States,,,Active
006Q800000MhbCX,1004763,United States,,,Active
006Q800000MheDd,1005284,United States,,,Active
006Q800000Mhggr,1005550,United States,,,Active
006Q800000MhpAf,1006287,United States,,,Active
006Q800000MhrHJ,1007708,Canada,,,Not a Member
006Q800000Mi8DK,1008235,Australia,Competition,,Not a Member
006Q800000Mjmv4,1007512,Australia,,,Active
006Q800000Mk1Fm,1007260,Australia,,,Active
006Q800000Mkav5,1003090,EMEA,,,Active
006Q800000MkhYL,1005532,United States,Other (Add detail to Other Closed Lost Reason),"We won this job, but it was quoted twice",Active
006Q800000MklAX,1003965,Canada,Unresponsive Contacts,,Active
006Q800000MknnS,1007688,EMEA,No Decision,,Not a Member
006Q800000Mkp7h,1006091,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000Mkqmy,1003884,Canada,Unresponsive Contacts,,Active
006Q800000MkrpS,1005452,United States,Other (Add detail to Other Closed Lost Reason),,Pending
006Q800000Mks5a,1006193,United States,,,Not a Member
006Q800000MksFG,1004527,United States,,,Active
006Q800000MksNJ,,EMEA,Change of Circumstances,,Not a Member
006Q800000Mktkn,1005544,United States,,,Active
006Q800000Mkwqj,1007688,EMEA,No Decision,,Not a Member
006Q800000Ml8AL,1008278,United States,,,Active
006Q800000Mmn9p,1000858,New Zealand,No Decision,,Active
006Q800000MmrVB,1008205,New Zealand,,,Not a Member
006Q800000MnqQd,1004796,United States,,,Active
006Q800000Mnw4b,1004040,Canada,,,Not a Member
006Q800000Mnw7p,1004031,Canada,Competition,,Active
006Q800000Mo2Mz,1007197,United States,,,Active
006Q800000Mo429,1000541,New Zealand,,,Not a Member
006Q800000Mo5np,1003952,Canada,Other (Add detail to Other Closed Lost Reason),"Customer ran out of budget due to complexity of the system for ULC.   The main cost was not ICT, it was their camera system.",Active
006Q800000Mo67B,1004964,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000Mo8tl,1004867,United States,,,Active
006Q800000MoE7x,1004760,United States,,,Active
006Q800000MogCH,1003267,Australia,,,Not a Member
006Q800000MohOT,1002937,Australia,No Decision,,Active
006Q800000Mooxp,1003273,Australia,No Decision,,Active
006Q800000MozWf,1003196,Australia,Missing Features (Add detail to Other Closed Lost Reason),,Active
006Q800000Mqz7Z,1005051,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000Mr2ob,1007290,United States,,,Not a Member
006Q800000Mr4nB,1008101,Canada,Other (Add detail to Other Closed Lost Reason),Wan by MJM,Not a Member
006Q800000Mr9Ju,1005032,United States,,,Active
006Q800000MrDdZ,1004796,United States,,,Active
006Q800000MrKn9,1006593,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000Mt9Ar,1003562,New Zealand,,,Active
006Q800000MtTGL,1007223,Asia Pacific,No Decision,,Not a Member
006Q800000MtdiR,1000847,New Zealand,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000Mte9p,1000948,New Zealand,,,Active
006Q800000Mteud,1006870,Australia,,,Active
006Q800000MwB4r,1003209,EMEA,,,Active
006Q800000MwE9E,1007101,Canada,,,Active
006Q800000MwEh3,1005532,United States,,,Active
006Q800000MwJDh,1003908,Canada,,,Not a Member
006Q800000MwL93,1004039,Canada,,,Active
006Q800000MwQVJ,1007937,Australia,,,Not a Member
006Q800000MwYmE,1005112,United States,Change of Circumstances,,Not a Member
006Q800000My6Qr,1003527,Australia,,,Active
006Q800000MyED8,1000858,New Zealand,,,Active
006Q800000MyHXa,1000448,New Zealand,Pricing,,Active
006Q800000MyLWM,1000472,New Zealand,Change of Circumstances,,Active
006Q800000MyShW,1000453,New Zealand,,,Active
006Q800000MyqBx,1003209,EMEA,,,Active
006Q800000MzIGI,1007490,EMEA,Change of Circumstances,,Not a Member
006Q800000MzJVh,1007878,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000MzKTN,1004323,Canada,,,Active
006Q800000MzKeg,1006200,United States,,,Not a Member
006Q800000MzOlV,1005257,United States,Change of Circumstances,,Active
006Q800000MzPxh,1005257,United States,Competition,,Active
006Q800000MzR3S,1008531,Canada,Pricing,,Not a Member
006Q800000MzY9l,1004716,United States,Other (Add detail to Other Closed Lost Reason),Redesigned quote.,Active
006Q800000Mzp8z,1003508,Australia,Competition,,Not a Member
006Q800000N010T,1003273,Australia,No Decision,,Active
006Q800000N0FQ1,1008222,Australia,No Decision,,Not a Member
006Q800000N0rqH,1002969,Australia,,,Active
006Q800000N1Ddt,1008230,Australia,Competition,,Not a Member
006Q800000N1SJZ,1008266,Asia Pacific,No Decision,,Not a Member
006Q800000N1s5y,1005068,United States,,,Not a Member
006Q800000N1zFV,1004763,United States,,,Active
006Q800000N21fV,1008272,United States,,,Active
006Q800000N2CCk,1003209,EMEA,,,Active
006Q800000N2HKT,1003209,EMEA,,,Active
006Q800000N2IQD,1007443,Canada,,,Active
006Q800000N2Kwf,1004763,United States,,,Active
006Q800000N2Kzu,1007596,EMEA,Competition,,Not a Member
006Q800000N2Q7d,1007701,United States,,,Not a Member
006Q800000N2R5J,1003884,Canada,,,Active
006Q800000N4iLN,,Australia,Unresponsive Contacts,,Not a Member
006Q800000N51W5,,EMEA,Pricing,,Not a Member
006Q800000N5Bs1,1008127,EMEA,Competition,,Not a Member
006Q800000N5Hqz,1005546,United States,,,Active
006Q800000N5K5i,1005801,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000N5OAv,1006956,Canada,No Decision,,Not a Member
006Q800000N5XR7,1005452,United States,,,Pending
006Q800000N5kZe,1005257,United States,Competition,,Active
006Q800000N61YY,1007131,United States,No Decision,,Active
006Q800000N67ft,1007131,United States,,,Active
006Q800000N67pZ,1007131,United States,,,Active
006Q800000N6DWn,1006510,Canada,,,Not a Member
006Q800000N6It3,1006808,Australia,,,Not a Member
006Q800000N6KoP,1003379,Australia,No Decision,,Active
006Q800000N6XFN,1002969,Australia,,,Active
006Q800000N87FB,,EMEA,No Decision,,Not a Member
006Q800000N8RiX,1007811,Asia Pacific,,,Not a Member
006Q800000N92Gf,1004039,Canada,Competition,,Active
006Q800000N99gO,1006816,Canada,,,Active
006Q800000N9DPU,1007250,United States,,,Active
006Q800000NA6lF,1004884,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000NBCa6,1003347,Australia,,,Active
006Q800000NBDaz,1003347,Australia,,,Active
006Q800000NCSGE,,Australia,No Decision,,Not a Member
006Q800000NDr7i,1008101,Canada,Competition,,Not a Member
006Q800000NE8bZ,1003209,EMEA,,,Active
006Q800000NEB6P,1003090,EMEA,,,Active
006Q800000NEBMY,1005068,United States,,,Not a Member
006Q800000NEE2g,1005051,United States,,,Active
006Q800000NEF3b,1005454,United States,,,Not a Member
006Q800000NEHjh,1006593,United States,,,Active
006Q800000NEK1d,1004527,United States,,,Active
006Q800000NELov,1006271,United States,,,Active
006Q800000NEQzt,1003281,Australia,,,Not a Member
006Q800000NEUU6,1002967,Australia,,,Active
006Q800000NEhnq,1002940,Australia,,,Active
006Q800000NFHwA,1003884,Canada,,,Active
006Q800000NGe4J,1003209,EMEA,,,Active
006Q800000NH2eT,1005046,United States,,,Active
006Q800000NH5ap,1005384,United States,,,Pending
006Q800000NH7r3,,Canada,Unresponsive Contacts,,Pending
006Q800000NHDV3,1006773,United States,,,Active
006Q800000NHEUM,1005051,United States,,,Active
006Q800000NHHqQ,1005158,United States,,,Active
006Q800000NHIJS,1004694,United States,,,Active
006Q800000NHIPt,1005158,United States,,,Active
006Q800000NHIeP,1004694,United States,,,Active
006Q800000NHJSP,1005690,United States,,,Active
006Q800000NHLAs,1005690,United States,,,Active
006Q800000NHQk1,1004760,United States,,,Active
006Q800000NHmnm,1003508,Australia,,,Not a Member
006Q800000NI1YI,1003443,Australia,,,Active
006Q800000NICGo,1000559,New Zealand,No Decision,,Active
006Q800000NIVxl,1008226,Asia Pacific,Unresponsive Contacts,,Not a Member
006Q800000NIkvC,1002876,Australia,Pricing,,Not a Member
006Q800000NJ8z8,,EMEA,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000NJrL8,1007250,United States,,,Active
006Q800000NJsDy,1004383,EMEA,,,Not a Member
006Q800000NJsic,1008221,Australia,,,Not a Member
006Q800000NJslp,1002979,Australia,Pricing,,Active
006Q800000NJtYD,1005298,United States,,,Active
006Q800000NJu4T,1007250,United States,,,Active
006Q800000NK03R,1007777,Canada,,,Not a Member
006Q800000NK0pp,1005158,United States,,,Active
006Q800000NK1CP,1005287,United States,,,Active
006Q800000NK6IY,1005032,United States,,,Active
006Q800000NK6s2,1003209,EMEA,,,Active
006Q800000NLZf3,1005167,United States,,,Active
006Q800000NLfhH,1004716,United States,No Decision,,Active
006Q800000NLj4v,1003295,Australia,,,Active
006Q800000NLjMh,1004513,United States,,,Active
006Q800000NMGfB,1003295,Australia,No Decision,,Active
006Q800000NMgHt,1003503,Australia,No Decision,,Active
006Q800000NMwkr,1003503,Australia,No Decision,,Active
006Q800000NO1XR,1006948,Asia Pacific,Competition,,Not a Member
006Q800000NOU69,1008240,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000NOVIL,1007250,United States,,,Active
006Q800000NOW1V,1007639,United States,,,Active
006Q800000NOWkh,1006246,Canada,Change of Circumstances,,Active
006Q800000NOZp0,1003975,Canada,,,Not a Member
006Q800000NObsP,1004519,United States,,,Not a Member
006Q800000NOcYL,1005272,United States,,,Active
006Q800000NOdsc,1003209,EMEA,,,Active
006Q800000NOfSz,1003209,EMEA,,,Active
006Q800000NOilp,1004039,Canada,,,Active
006Q800000NQc1b,1000542,New Zealand,Unresponsive Contacts,,Not a Member
006Q800000NR20U,1002967,Australia,,,Active
006Q800000NRBTZ,1006080,Asia Pacific,No Decision,,Not a Member
006Q800000NSVFF,1002971,Australia,No Decision,,Active
006Q800000NSVWf,1006994,Australia,No Decision,No feedback from builder and trades so archive for now...,Not a Member
006Q800000NTVBF,1007387,EMEA,,,Not a Member
006Q800000NTY2f,1008127,EMEA,Competition,,Not a Member
006Q800000NTY4H,1005598,United States,,,Active
006Q800000NTa1F,1007217,Canada,,,Not a Member
006Q800000NTa7w,1007443,Canada,,,Active
006Q800000NTahC,1005535,United States,,,Pending
006Q800000NTbAD,1005355,United States,Other (Add detail to Other Closed Lost Reason),Out of Territory,Not a Member
006Q800000NTbdF,1007777,Canada,,,Not a Member
006Q800000NTcMP,,United States,,,Not a Member
006Q800000NTcZL,1003987,Canada,,,Active
006Q800000NTeT3,1004715,United States,Other (Add detail to Other Closed Lost Reason),,Pending
006Q800000NTfXB,1006510,Canada,,,Not a Member
006Q800000NTgmb,1006480,Canada,Unresponsive Contacts,,Not a Member
006Q800000NTguf,1008233,Canada,,,Active
006Q800000NTiN1,1008101,Canada,Competition,,Not a Member
006Q800000NTmDh,1005846,Canada,,,Active
006Q800000NToaV,1007939,EMEA,No Decision,,Not a Member
006Q800000NTp3V,1004715,United States,Other (Add detail to Other Closed Lost Reason),,Pending
006Q800000NTweT,1007101,Canada,Other (Add detail to Other Closed Lost Reason),Won by SecurPlus,Active
006Q800000NUHEH,1007720,Asia Pacific,No Decision,,Not a Member
006Q800000NUJuP,1008201,United States,,,Not a Member
006Q800000NUeM9,1002798,Australia,,,Not a Member
006Q800000NVvpb,,EMEA,Change of Circumstances,,Not a Member
006Q800000NW8TR,1007466,Australia,Change of Circumstances,,Not a Member
006Q800000NWVbJ,,EMEA,Change of Circumstances,,Not a Member
006Q800000NWYMR,1004850,United States,,,Active
006Q800000NWckr,1004309,Canada,,,Active
006Q800000NWdH9,1003975,Canada,Unresponsive Contacts,,Not a Member
006Q800000NWigb,1007131,United States,,,Active
006Q800000NWj83,1003209,EMEA,,,Active
006Q800000NWl6b,,United States,,,Not a Member
006Q800000NWm4J,1004309,Canada,,,Active
006Q800000NWmc9,1003209,EMEA,No Decision,,Active
006Q800000NWpYP,1008283,Canada,,,Not a Member
006Q800000NWriH,1004547,United States,Competition,,Not a Member
006Q800000NWsb7,,United States,,,Not a Member
006Q800000NWwmn,1004547,United States,Competition,,Not a Member
006Q800000NWyIL,,EMEA,Competition,,Not a Member
006Q800000NWzb0,1000874,OEM,,,Not a Member
006Q800000NXnO5,1002865,Australia,,,Active
006Q800000NXodV,1002974,Australia,Change of Circumstances,,Active
006Q800000NY0Er,1000447,Asia Pacific,,,Active
006Q800000NY11F,1003620,New Zealand,Other (Add detail to Other Closed Lost Reason),Was price matching with competitor,Not a Member
006Q800000NYqq9,1008080,Asia Pacific,Change of Circumstances,,Not a Member
006Q800000NZVGc,1003572,EMEA,Pricing,,Not a Member
006Q800000NZXTh,1003572,EMEA,Competition,,Not a Member
006Q800000NZedF,1007306,United States,,,Active
006Q800000NZedG,1005591,United States,,,Active
006Q800000NZf4f,1005354,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000NZfO1,1005539,United States,No Decision,,Active
006Q800000NZly5,1005392,United States,,,Active
006Q800000NZpNP,1008222,Australia,,,Not a Member
006Q800000NZrW7,1003384,Australia,No Decision,,Active
006Q800000NZsgD,1006593,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000NaJy9,1002689,Australia,Change of Circumstances,,Active
006Q800000NaK2z,1003443,Australia,,,Active
006Q800000NaPIo,1007515,Australia,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000Nau02,1003516,Australia,Competition,,Not a Member
006Q800000NbKNV,1002798,Australia,Other (Add detail to Other Closed Lost Reason),New Quotation Done,Not a Member
006Q800000Nc3hC,1007778,Asia Pacific,,,Not a Member
006Q800000NcYmb,1003885,Canada,No Decision,,Active
006Q800000NccDV,1003864,Canada,,,Not a Member
006Q800000Ncilx,,EMEA,Change of Circumstances,,Not a Member
006Q800000Ncke6,1004867,United States,,,Active
006Q800000NclIP,1008160,United States,,,Active
006Q800000NcqJh,1004670,United States,,,Active
006Q800000NcqOX,1004670,United States,,,Active
006Q800000NcuIV,1007700,United States,,,Not a Member
006Q800000NcvA6,1008381,Canada,,,Not a Member
006Q800000Nd3gj,1000575,New Zealand,,,Not a Member
006Q800000Nd3td,,Australia,Competition,,Not a Member
006Q800000NfOkI,1003209,EMEA,No Decision,,Active
006Q800000Nfdg5,1008246,Canada,,,Not a Member
006Q800000NfmRe,1005111,United States,Unresponsive Contacts,,Not a Member
006Q800000NfnYz,1007101,Canada,Competition,,Active
006Q800000NfnkH,1005046,United States,,,Active
006Q800000Nfnqj,1008272,United States,,,Active
006Q800000Nfpyz,1005451,United States,No Decision,,Not a Member
006Q800000NhyYL,1003219,Australia,,,Not a Member
006Q800000Ni9FS,1000580,New Zealand,Unresponsive Contacts,,Active
006Q800000NiRCA,1000928,New Zealand,Change of Circumstances,,Not a Member
006Q800000Njbz9,1002689,Australia,,,Active
006Q800000NkbfH,1003090,EMEA,,,Active
